tau_in,q,dq,ddq,tauEst,q_raw,dq_raw,ddq_raw,temp
0,-0.43394,-0.00257555,0,0.105469,0,0,0,40
0,-0.433898,0.167411,0,0,0,0,0,40
0,-0.43394,-0,0,-0.105469,0,0,0,40
0,-0.43394,0.00343407,0,0,0,0,0,40
0,-0.43394,-0.0394918,0,0,0,0,0,40
0,-0.433898,0.121051,0,-0.28125,0,0,0,40
0,-0.433982,-0.267857,0,0,0,0,0,40
0,-0.43394,-0.00858517,0,0,0,0,0,40
0,-0.43394,-0.0386332,0,0.0351562,0,0,0,40
0,-0.43394,0.000858516,0,0.0703125,0,0,0,40
0,-0.43394,0.00429258,0,0,0,0,0,40
0,-0.43394,-0.0334821,0,0.0703125,0,0,0,40
0,-0.43394,-0.0051511,0,0,0,0,0,40
0,-0.43394,-0,0,0.105469,0,0,0,40
0,-0.43394,-0.00772665,0,0,0,0,0,40
0,-0.43394,-0.0343407,0,0.175781,0,0,0,40
0,-0.43394,-0.0824176,0,0,0,0,0,40
0,-0.43394,-0.0326236,0,0.0351562,0,0,0,40
0,-0.43394,-0.0334821,0,-0.0351562,0,0,0,40
0,-0.433898,0.176854,0,0,0,0,0,40
0,-0.433898,0.127919,0,-0.0703125,0,0,0,40
0,-0.433898,0.129636,0,-0.175781,0,0,0,40
0,-0.43394,-0.00171703,0,-0.175781,0,0,0,40
0,-0.43394,-0.0197459,0,-0.0351562,0,0,0,40
0,-0.43394,-0.0506525,0,0,0,0,0,40
0,-0.433898,0.126202,0,0.0351562,0,0,0,40
0,-0.43394,-0.0377747,0,0.105469,0,0,0,40
0,-0.43394,-0.0506525,0,-0.0703125,0,0,0,40
0,-0.43394,-0.0609547,0,0,0,0,0,40
0,-0.433898,0.0523695,0,0,0,0,0,40
0,-0.43394,0.0429258,0,0,0,0,0,40
0,-0.43394,-0.107315,0,-0.210938,0,0,0,40
0,-0.433898,0.122768,0,-0.140625,0,0,0,40
0,-0.43394,0.0351992,0,0,0,0,0,40
0,-0.43394,-0.0721154,0,0.0351562,0,0,0,40
0,-0.43394,-0.109032,0,0.0351562,0,0,0,40
0,-0.43394,-0.0712569,0,-0.0351562,0,0,0,40
0,-0.433898,0.0892857,0,0.0703125,0,0,0,40
0,-0.433898,0.136504,0,-0.175781,0,0,0,40
0,-0.433898,0.0351992,0,0.105469,0,0,0,40
0,-0.433898,0.129636,0,0.0351562,0,0,0,40
0,-0.433898,0.0686813,0,-0.0703125,0,0,0,40
0,-0.433898,0.000858516,0,-0.175781,0,0,0,40
0,-0.43394,-0.127919,0,0,0,0,0,40
0,-0.433898,0.0489354,0,-0.316406,0,0,0,40
0,-0.433898,0.0377747,0,-0.0351562,0,0,0,40
0,-0.433898,0.0377747,0,-0.0351562,0,0,0,40
0,-0.43394,-0.157967,0,-0.0703125,0,0,0,40
0,-0.433898,0.0360577,0,0,0,0,0,40
0,-0.433898,0.0197459,0,0,0,0,0,40
0,-0.433898,0.105598,0,0.0351562,0,0,0,40
0,-0.433898,0.10388,0,0,0,0,0,40
0,-0.433898,0.0103022,0,0.0703125,0,0,0,40
0,-0.433898,0.0180288,0,-0.105469,0,0,0,40
0,-0.433898,0.0755495,0,-0.0351562,0,0,0,40
0,-0.433898,0.0884272,0,0.0351562,0,0,0,40
0,-0.433898,0.0197459,0,0.0351562,0,0,0,40
0,-0.433898,0.0712569,0,-0.0351562,0,0,0,40
0,-0.43394,-0.0849931,0,0.175781,0,0,0,40
0,-0.433898,0.0540865,0,0.0351562,0,0,0,40
0,-0.433898,0.0807005,0,-0.105469,0,0,0,40
0,-0.433898,-0,0,-0.246094,0,0,0,40
0,-0.433898,0.0051511,0,-0.105469,0,0,0,40
0,-0.43394,-0.168269,0,0,0,0,0,40
0,-0.433898,-0,0,-0.0351562,0,0,0,40
0,-0.433898,0.00600962,0,0.140625,0,0,0,40
0,-0.433898,-0,0,0,0,0,0,40
0,-0.433898,0.0214629,0,0.0703125,0,0,0,40
0,-0.433898,-0,0,0,0,0,0,40
0,-0.433898,0.0197459,0,0.0703125,0,0,0,40
0,-0.433898,0.00944368,0,0.0703125,0,0,0,40
0,-0.43394,-0.168269,0,0,0,0,0,40
0,-0.433898,0.0927198,0,0.246094,0,0,0,40
0,-0.433898,-0.0051511,0,-0.0703125,0,0,0,40
0,-0.433898,0.000858516,0,0,0,0,0,40
0,-0.433898,0.00600962,0,0,0,0,0,40
0,-0.433898,0.00171703,0,0,0,0,0,40
0,-0.433898,-0,0,-0.175781,0,0,0,40
0,-0.433898,0.0197459,0,0.0703125,0,0,0,40
0,-0.43394,-0.167411,0,0.175781,0,0,0,40
0,-0.433898,-0,0,0.0703125,0,0,0,40
0,-0.433898,0.0600962,0,0,0,0,0,40
0,-0.43394,-0.133929,0,-0.0703125,0,0,0,40
0,-0.433898,-0,0,0,0,0,0,40
0,-0.433898,-0,0,-0.0351562,0,0,0,40
0,-0.433898,-0.0154533,0,0.0351562,0,0,0,40
0,-0.433898,-0,0,0,0,0,0,40
0,-0.433898,0.00944368,0,0.0703125,0,0,0,40
0,-0.433898,-0,0,-0.105469,0,0,0,40
0,-0.433898,-0.0377747,0,0.105469,0,0,0,40
0,-0.433898,0.00171703,0,-0.0703125,0,0,0,40
0,-0.433898,0.0128777,0,-0.105469,0,0,0,40
0,-0.433898,-0,0,0.105469,0,0,0,40
0,-0.433898,-0,0,0,0,0,0,40
0,-0.433898,-0,0,-0.140625,0,0,0,40
0,-0.433855,0.13307,0,-0.0703125,0,0,0,40
0,-0.433855,0.108173,0,-0.140625,0,0,0,40
0,-0.433898,-0.115041,0,0,0,0,0,40
0,-0.433898,-0.0120192,0,0,0,0,0,40
0,-0.433898,-0.0618132,0,0,0,0,0,40
